Date, Iteration, Virial Sum, Potential Energy 
2026-02-16 03:00:44,697,-6843801.424768309,-6003395.175646838
2026-02-16 03:01:15,698,-6844291.994263823,-6003558.506896982
2026-02-16 03:01:46,699,-6844782.321821023,-6003632.633812625
2026-02-16 03:02:18,700,-6845272.339007725,-6003761.290796338
2026-02-16 03:02:49,701,-6845762.954296786,-6003844.386810387
2026-02-16 03:03:20,702,-6846255.054069714,-6003983.163550392
2026-02-16 03:03:51,703,-6846748.046668972,-6004171.469124165
2026-02-16 03:04:23,704,-6847241.247994926,-6004324.014368322
2026-02-16 03:04:54,705,-6847734.01408526,-6004416.734858018
2026-02-16 03:05:14,706,-6848225.710424614,-6004503.820764743
2026-02-16 03:05:44,707,-6848715.873529293,-6004600.412680391
2026-02-16 03:06:16,708,-6849204.178861455,-6004640.809184403
2026-02-16 03:06:47,709,-6849690.396754521,-6004694.92918392
2026-02-16 03:07:18,710,-6850174.647620234,-6004726.636046551
2026-02-16 03:07:49,711,-6850658.407066934,-6004735.578829474
2026-02-16 03:08:21,712,-6851143.728301852,-6004838.994030416
2026-02-16 03:08:52,713,-6851631.402168791,-6005004.887476699
2026-02-16 03:09:23,714,-6852122.268839854,-6005155.483343186
2026-02-16 03:09:55,715,-6852617.197628728,-6005444.895186715
2026-02-16 03:10:14,716,-6853117.002107405,-6005776.453901831
2026-02-16 03:10:45,717,-6853622.371819765,-6006158.4782659495
2026-02-16 03:11:16,718,-6854133.591403984,-6006653.729456982
2026-02-16 03:11:47,719,-6854650.745597099,-6007295.310204509
2026-02-16 03:12:18,720,-6855173.891003755,-6008001.552194889
2026-02-16 03:12:49,721,-6855704.0344298715,-6008845.305767137
2026-02-16 03:13:21,722,-6856242.595166872,-6009748.447836643
2026-02-16 03:13:52,723,-6856789.443544994,-6010822.726571362
2026-02-16 03:14:23,724,-6857344.307834894,-6012000.747816991
2026-02-16 03:14:55,725,-6857906.644294858,-6013330.927049903
2026-02-16 03:15:14,726,-6858475.508060712,-6014668.955570346
2026-02-16 03:15:45,727,-6859049.468177807,-6016113.486802079
2026-02-16 03:16:16,728,-6859626.426649626,-6017614.339775726
2026-02-16 03:16:47,729,-6860203.760635481,-6019178.023727825
2026-02-16 03:17:18,730,-6860778.704512552,-6020686.1922221165
2026-02-16 03:17:50,731,-6861349.430903786,-6022094.638729169
2026-02-16 03:18:21,732,-6861914.624808576,-6023434.469147916
2026-02-16 03:18:52,733,-6862472.026304399,-6024823.436822468
2026-02-16 03:19:23,734,-6863019.976540529,-6026029.804396942
2026-02-16 03:19:55,735,-6863557.551341695,-6027072.358300649
2026-02-16 03:20:14,736,-6864084.5633431235,-6028009.505944941
2026-02-16 03:20:45,737,-6864601.528787513,-6028791.688408402
2026-02-16 03:21:16,738,-6865109.460212111,-6029440.7506136205
2026-02-16 03:21:47,739,-6865609.53132091,-6029933.387690557
2026-02-16 03:22:18,740,-6866102.982162509,-6030385.668210121
2026-02-16 03:22:50,741,-6866592.146207989,-6030807.043521211
2026-02-16 03:23:21,742,-6867079.504434872,-6031210.02372249
2026-02-16 03:23:52,743,-6867565.671266415,-6031594.023042392
2026-02-16 03:24:24,744,-6868050.855737994,-6031934.51325094
2026-02-16 03:24:55,745,-6868535.1157348,-6032314.532768547
2026-02-16 03:25:14,746,-6869018.123349027,-6032574.084875104
2026-02-16 03:25:45,747,-6869499.30976561,-6032871.551539329
2026-02-16 03:26:16,748,-6869977.938503471,-6033013.720275033
2026-02-16 03:26:47,749,-6870452.771207437,-6033161.273891131
2026-02-16 03:27:19,750,-6870922.381790307,-6033272.027805373
2026-02-16 03:27:50,751,-6871386.3609711835,-6033322.917147322
2026-02-16 03:28:21,752,-6871844.560351779,-6033257.527920877
2026-02-16 03:28:52,753,-6872295.784933191,-6033118.707718005
2026-02-16 03:29:24,754,-6872739.194303244,-6032844.919160297
2026-02-16 03:29:55,755,-6873174.818132644,-6032536.345771562
2026-02-16 03:30:14,756,-6873603.167282998,-6032070.258227332
2026-02-16 03:30:45,757,-6874025.401941425,-6031478.140019494
2026-02-16 03:31:16,758,-6874442.939963374,-6030917.430660531
2026-02-16 03:31:48,759,-6874857.017047788,-6030242.631820485
2026-02-16 03:32:19,760,-6875268.520512135,-6029522.572119553
2026-02-16 03:32:50,761,-6875678.864191171,-6028756.679007884
2026-02-16 03:33:21,762,-6876088.793478201,-6027951.457015136
2026-02-16 03:33:53,763,-6876497.231586263,-6027182.086063806
2026-02-16 03:34:24,764,-6876902.816688501,-6026359.24857207
2026-02-16 03:34:55,765,-6877304.015723028,-6025445.366109827
2026-02-16 03:35:14,766,-6877699.433829413,-6024506.540907137
2026-02-16 03:35:45,767,-6878087.666029471,-6023444.519361686
2026-02-16 03:36:16,768,-6878467.75775668,-6022335.938856512
2026-02-16 03:36:47,769,-6878839.0853894055,-6021093.159456808
2026-02-16 03:37:19,770,-6879201.443732403,-6019763.110189007
2026-02-16 03:37:50,771,-6879555.952756313,-6018291.649322836
2026-02-16 03:38:21,772,-6879904.360097545,-6016766.267820897
2026-02-16 03:38:52,773,-6880247.713362321,-6015257.631977062
2026-02-16 03:39:24,774,-6880587.417059769,-6013701.110981428
2026-02-16 03:39:55,775,-6880925.22391047,-6012118.24189018
2026-02-16 03:40:14,776,-6881263.074201193,-6010607.634127047
2026-02-16 03:40:45,777,-6881603.093733943,-6009114.968315213
2026-02-16 03:41:16,778,-6881947.56908257,-6007754.38467636
2026-02-16 03:41:47,779,-6882298.584998925,-6006480.271385108
